ts,asset,tf,direction,k_last,d_last,bull_stoch,bear_stoch,ema7_last,ema2_last,ema_align_up,ema_align_down,ema_cross_up_win,ema_cross_dn_win,trend_up,trend_down,adx14,atr14,rsi14,htf_up,htf_down,ticks_ok,near_res,near_sup,buy_score,sell_score,has_signal,result
2025-08-10T19:45:34,EURSGD_otc,60,none,41.66666666660499,24.074074074005537,0,0,1.4963586270033542,1.4963728059085666,0,1,0,0,1,0,17.560779224692016,1.3022290699608967e-05,63.69429113528483,1,0,1,0,0,7,3,0,
2025-08-10T19:45:35,EURUSD_otc,60,none,35.05492703721752,29.488744360032324,1,0,1.168667109040975,1.1688020105114763,0,0,1,1,1,0,16.316086228913885,0.0004252365836156387,53.1564905427806,0,1,0,0,0,9,3,0,
2025-08-10T19:45:36,FLOUSD_otc,60,none,66.60382155827051,85.05929954782945,0,0,0.0001172304468851318,0.00011713859141638673,1,0,0,0,0,1,27.05435852660259,1.0375857894284516e-07,38.186387471960096,0,1,1,0,0,3,6,0,
2025-08-10T19:45:37,GALUSD_otc,60,none,34.294379455669784,21.357989227844595,0,0,0.189176947323531,0.18942611823956834,0,1,0,0,0,1,13.212859271768219,0.0034077212636041904,50.05823670737136,1,0,0,0,0,2,5,0,
2025-08-10T19:45:38,GBPJPY_otc,60,none,43.056545813991164,52.810247403049715,0,0,199.16312590843899,199.11965162910204,1,0,0,0,0,1,22.57154709024504,0.0688685553616669,35.02983054727291,0,1,1,0,0,4,7,0,
2025-08-10T19:45:39,GBPNZD_otc,60,none,77.65896599015578,73.40433702964408,0,0,1.8881972512974947,1.8892900747501824,0,1,0,0,1,0,19.286039242802378,0.0017283374511308548,61.76900134625154,0,1,0,0,0,3,3,0,
2025-08-10T19:45:40,JNJ_otc,60,none,15.322350591926844,14.001212380542682,1,0,168.40371440106924,168.39851032725076,1,0,0,0,1,0,18.565009228021534,0.05735105699663433,54.678912697520246,0,1,1,0,0,6,4,0,
2025-08-10T19:45:41,LINUSD_otc,60,none,33.587899983204764,14.437125582038291,0,0,18.995201297452365,19.021372916176933,0,1,0,0,1,0,33.0143341269058,0.03381239012210291,72.06363242259282,1,0,1,0,0,6,3,0,
2025-08-10T19:45:43,MELUSD_otc,60,none,15.396138865628743,13.36126283694516,1,0,0.2601944133104288,0.2600378470783896,1,0,0,0,0,1,24.11672765357119,0.0005333266591275876,40.62420113490125,0,1,1,0,0,7,5,0,
2025-08-10T19:45:44,MSFT_otc,60,none,87.84527919990764,85.1693576643337,0,0,335.1922535574806,335.22766632972156,0,1,0,0,1,0,29.209253548666897,0.050575515961317256,64.78784522923411,1,0,1,1,0,5,5,0,
2025-08-10T19:45:45,NZDCAD_otc,60,none,41.53081787228142,33.10747760023153,0,0,0.8195252117501113,0.8201200800166257,0,1,0,0,1,0,20.966888104020153,0.0007258188023811684,72.42621983127272,1,0,0,0,0,7,3,0,
2025-08-10T19:45:46,NZDCHF_otc,60,none,65.10623232793682,75.91890450424539,0,0,0.48354312062835186,0.48352010732243556,0,0,1,0,1,0,12.027628297388285,0.000749605858568675,50.79879158382681,1,0,1,0,0,4,6,0,
2025-08-10T19:45:47,PEPUSD_otc,60,none,68.8992248062016,85.54568945266617,0,0,1.2546164671333152e-05,1.2510859983029117e-05,0,0,1,0,0,1,10.629683828214263,9.421183226989913e-08,41.732255753551534,0,1,0,0,0,2,5,0,
2025-08-10T19:45:48,SHIUSD_otc,60,none,37.956244668573525,23.424703995480343,0,0,1.3724089259147494e-05,1.383620286626191e-05,0,1,0,0,1,0,46.58074610513175,1.0049456345706688e-07,78.43723667482897,1,0,0,0,0,6,2,0,
2025-08-10T19:45:49,SOLUSD_otc,60,none,78.49466884900873,85.70077171300643,0,0,182.22666544717123,182.29195038388562,0,1,0,0,1,0,17.24221515543651,0.5467251731420683,49.17721667670677,1,0,0,0,0,5,2,0,
2025-08-10T19:45:50,TIAUSD_otc,60,none,70.56435090332685,78.90858048498069,0,0,1.8405565417513359,1.840484775596816,1,0,0,0,0,1,14.801794472033947,0.0002383521869995302,47.33945328926659,0,1,0,0,0,2,4,0,
2025-08-10T19:45:51,TONUSD_otc,60,none,39.20898591994942,54.0688006468738,0,0,3.065472620872672,3.0403882794529404,1,0,0,0,0,1,25.373371008044195,0.03713570259529921,30.15871409518266,0,1,0,0,0,3,6,0,
2025-08-10T19:45:52,TRUUSD_otc,60,none,31.370703791484885,26.25320604318401,1,0,9.156244253111272,9.174933135053061,0,0,0,1,1,0,22.897582283882976,0.050675106955605675,55.187436961551896,1,0,0,0,0,9,3,0,
2025-08-10T19:45:54,USDARS_otc,60,none,66.71941012356136,84.10277487856852,0,0,1346.0507188475995,1345.9383916430731,1,0,1,0,0,1,10.541524117692346,0.29357711509239603,41.784249684864115,0,1,0,0,0,2,4,0,
2025-08-10T19:45:55,USDCHF_otc,60,none,28.93418842571408,25.67552771533934,0,0,0.8044771786444765,0.8045620148252879,0,1,0,0,0,1,16.820291128971597,0.00029319551326802124,48.83769179444639,1,0,0,0,0,4,2,0,
2025-08-10T19:45:56,USDCOP_otc,60,none,48.44810563988174,56.05015213082398,0,0,4046.7820183383205,4046.8729278019505,0,1,0,0,0,1,17.172456012704764,0.319314836910311,44.91690891506758,0,1,1,0,0,4,5,0,
2025-08-10T19:45:57,USDEGP_otc,60,none,43.15476190477363,50.363756613780595,0,0,51.09764741293699,51.096978832909144,1,0,0,0,0,1,22.178434030521522,0.002597150073169729,40.67154707903295,0,1,1,0,0,4,6,0,
2025-08-10T19:45:59,USDINR_otc,60,none,94.97141223556015,92.48995248396682,0,0,91.04209277627591,91.04567376690477,0,1,0,0,1,0,14.935558102924444,0.005981122156939374,61.57069641392638,1,0,0,0,0,5,2,0,
2025-08-10T19:46:00,USDJPY_otc,60,none,80.23759807064546,82.745189230046,0,1,148.829361269615,148.8639371322003,0,1,0,1,1,0,15.548028815118304,0.05465906026100259,60.64614621786294,1,0,1,0,0,5,6,0,
2025-08-10T19:46:01,USDJPY_otc,60,none,78.74784015630475,82.24860325859909,0,1,148.83927095221125,148.8673123774001,0,1,0,0,1,0,15.410065090256992,0.05589769881378832,59.31001344849106,1,0,1,0,0,4,5,0,
2025-08-10T19:46:02,USDMXN_otc,60,none,40.57912734721858,19.32963914414351,0,0,19.891795270741742,19.89257958194392,0,1,0,0,1,0,35.07934411222522,0.0005473600425325234,75.7253208891793,1,0,1,0,0,8,4,0,
2025-08-10T19:46:04,USDTRY_otc,60,none,42.81743610603815,36.44660087614353,0,0,40.73417547442753,40.73290115205086,1,0,0,0,0,1,12.372786790179651,0.006355188563405685,49.666294658205786,0,1,1,0,0,3,7,0,
2025-08-10T19:46:06,XAGUSD_otc,60,none,61.794100733216595,60.58506911164769,0,0,38.29106458490314,38.29629860535073,0,1,0,0,1,0,13.508832195161096,0.006480933976552702,58.22203745895209,0,1,1,0,0,5,4,0,
2025-08-10T19:46:07,XAUUSD_otc,60,none,64.72768833241288,62.67850273584748,0,0,3399.3571239289663,3399.3871562453874,0,1,0,0,1,0,18.807666251692122,0.05615403493244,64.37286103080658,1,0,1,0,0,6,3,0,
2025-08-10T19:46:08,XRPUSD_otc,60,none,6.872763556289704,5.460465901660655,0,0,3.8478802591628214,3.8416941846527317,1,0,0,0,0,1,22.01759506961164,0.011483576859164684,35.43271942846188,0,1,1,0,0,4,7,0,
2025-08-10T19:46:09,ZECUSD_otc,60,none,9.929109044786616,7.484050565062574,0,0,73.47900243282352,73.30957278883945,1,0,0,0,0,1,15.85646111436428,0.5383305791199815,43.234287962788876,0,1,1,0,0,3,5,0,
2025-08-10T19:46:12,ADAUSD_otc,60,none,30.968065750672825,28.538863942589376,0,0,0.8133923809571695,0.8132844490959119,1,0,0,0,1,0,19.4081286251211,0.00035735725954099453,51.835686896676975,1,0,1,0,0,5,3,0,
2025-08-10T19:46:13,APTUSD_otc,60,none,83.37904519891059,85.10134952076253,0,0,4.9903308300523515,5.007385396335408,0,1,0,0,1,0,13.177065372105554,0.02473981449913708,55.763692223156575,1,0,1,0,0,4,4,0,
2025-08-10T19:46:14,ARBUSD_otc,60,none,62.311713627503046,50.08227639806555,0,0,0.4049330116611976,0.40526384698533285,0,1,0,0,1,0,13.763080189930914,0.00046589095960027213,65.72543785055129,1,0,1,0,0,6,3,0,
2025-08-10T19:46:15,ATOUSD_otc,60,none,59.835759611795716,58.24934677118361,0,0,6.001590049048808,6.013375408229206,0,1,0,1,1,0,12.17590479842307,0.022776899884311787,53.84026789861798,1,0,1,0,0,7,4,0,
2025-08-10T19:46:16,AUDCHF_otc,60,none,52.86214634443306,57.040209758165304,0,0,0.5305013621743191,0.5304327146345983,1,0,0,0,0,1,16.80351818764761,0.00035218102380454267,48.618659999360105,0,1,1,0,0,3,6,0,
2025-08-10T19:46:17,AUDNZD_otc,60,none,76.92225306267012,81.69453291312605,0,1,1.1424544014822287,1.1428536405644725,0,1,0,0,1,0,22.107945416842053,0.001215943851573004,57.99690947482693,1,0,1,0,0,3,9,0,
2025-08-10T19:46:19,AVAUSD_otc,60,none,37.552964973916914,58.56360908468565,0,0,24.08615298724178,24.056944263888894,1,0,0,0,0,1,19.974358023234768,0.037722270682703826,30.87506982355515,1,0,1,0,0,4,5,0,
2025-08-10T19:46:20,AXSUSD_otc,60,none,72.57329894214418,79.04018239508808,0,0,2.6344474140517526,2.6337339966026425,0,0,1,1,0,1,15.172396705991522,0.004611089039785499,45.87795702564103,0,1,1,0,0,3,9,0,
2025-08-10T19:46:21,BCHUSD_otc,60,none,42.481687620378274,25.726104350556216,0,0,577.1167210175854,577.7521978942339,0,1,0,0,1,0,14.011742549453077,0.7292970362079172,56.61761978013432,0,1,1,0,0,6,4,0,
2025-08-10T19:46:22,BEAUSD_otc,60,none,54.29228243021388,45.060390439701244,0,0,0.008307568829651675,0.008316335704257197,0,1,0,0,1,0,21.82654264600451,3.7103533788035224e-05,57.861812100553394,1,0,1,0,0,6,4,0,
2025-08-10T19:46:23,BNBUSD_otc,60,none,64.80253911338006,72.75199086309966,0,0,795.7303953843101,795.8751542607574,0,0,0,1,1,0,44.14863523534925,0.9917064556712276,61.073983813261414,1,0,1,0,0,6,5,0,
2025-08-10T19:46:24,BRLUSD_otc,60,none,93.38995983762175,90.74088538497892,0,1,0.18826433838787152,0.18864498621633202,0,1,0,0,1,0,21.517782588854327,0.00041212918690211505,67.65768403091721,1,0,1,0,0,7,6,0,
2025-08-10T19:46:25,DASUSD_otc,60,none,44.66230936819172,52.36020334059549,0,0,23.3223383543528,23.31018981115498,0,0,1,1,0,1,26.816184402781364,0.033999384710323016,39.324989186156806,0,1,1,0,0,5,10,0,
2025-08-10T19:46:26,ETHUSD_otc,60,none,49.3084899337141,37.26080913339904,0,0,3898.100648748107,3898.103174939779,0,1,0,0,1,0,32.957245328225255,1.5243355918157382,61.14656035355458,1,0,1,0,0,4,7,0,
2025-08-10T19:46:28,EURGBP_otc,60,none,38.592093762784465,24.09073932879522,0,0,0.8495755977858134,0.8498094311933548,0,1,0,0,1,0,21.370498383192487,0.00039597475888973084,67.09446224959657,1,0,1,0,0,7,3,0,
2025-08-10T19:46:29,EURJPY_otc,60,none,30.565317953798324,18.243495326016035,0,0,172.0531140168575,172.05944479126282,0,0,0,1,1,0,18.350353640548793,0.027002157718455478,56.576062062619144,0,1,1,0,0,6,4,0,
2025-08-10T19:46:31,EURSGD_otc,60,none,39.81481481475769,26.234567901188115,0,0,1.4963589702525155,1.4963642686361889,0,1,0,0,1,0,17.18295235915473,1.3520698873153665e-05,55.669034665928244,1,0,1,0,0,5,3,0,
2025-08-10T19:46:33,EURUSD_otc,60,none,45.55488337702062,46.936941855068035,0,0,1.1688078317807313,1.1690873368371588,0,1,0,1,1,0,17.87374895201263,0.0004434339681799281,58.118097656307285,0,1,1,0,0,5,5,0,
2025-08-10T19:46:34,FLOUSD_otc,60,none,69.5790667513201,85.7672645184648,0,0,0.00011721033516384885,0.00011714619713879558,1,0,0,0,0,1,27.158161663513464,9.991868215662895e-08,39.769459419524125,0,1,1,0,0,3,6,0,
2025-08-10T19:46:35,GALUSD_otc,60,none,26.674700284266507,15.641247476620137,0,0,0.18910771049264824,0.18907537274652278,0,0,1,0,0,1,12.352406890067561,0.003307169734394991,50.05823093803604,1,0,1,0,0,5,3,0,
2025-08-10T19:46:36,GBPJPY_otc,60,none,48.88877555646459,53.63969891538979,0,0,199.15684443132923,199.13188387636734,1,0,0,0,0,1,23.6699891475711,0.06987794462466336,38.970996889853886,0,1,1,0,0,5,6,0,
2025-08-10T19:46:37,GBPNZD_otc,60,none,81.34608130632093,79.24908201305952,0,0,1.8885029384731211,1.8893766915833943,0,1,0,0,1,0,19.284236104824647,0.0017055989891020574,60.49628997671143,0,1,1,0,0,3,4,0,
2025-08-10T19:46:38,JNJ_otc,60,none,28.7647819660001,23.28775560482832,1,0,168.41128580080192,168.4221701090836,0,0,0,1,1,0,17.390775056190517,0.056968833388508215,58.275786753553135,0,1,1,0,0,8,4,0,
2025-08-10T19:46:40,LINUSD_otc,60,none,29.730843612370347,13.585848244031359,0,0,18.998150973089274,19.01179097205898,0,1,0,0,1,0,34.38891410372217,0.032754363092770675,67.495494825702,1,0,1,0,0,6,4,0,
2025-08-10T19:46:41,MELUSD_otc,60,none,22.34143049932557,17.20872694556957,1,0,0.2602333099828216,0.2602459490261299,0,0,0,1,0,1,23.65875875775152,0.0005309461991071709,43.57042308539969,0,1,1,0,0,7,5,0,
2025-08-10T19:46:42,MSFT_otc,60,none,85.87679243770732,85.35074367806084,0,0,335.1959401681105,335.21388877657387,0,1,0,0,1,0,29.58588115509908,0.04974868995493422,61.522964164620895,1,0,1,0,0,5,4,0,
2025-08-10T19:46:43,NZDCAD_otc,60,none,47.47482234055635,49.30853660648188,0,0,0.8195564088125835,0.8198066933388752,0,1,0,0,1,0,22.119909696896247,0.0007396888064092616,63.090330767761564,1,0,1,0,0,6,5,0,
2025-08-10T19:46:44,NZDCHF_otc,60,none,76.01491428925077,87.0024116403843,0,0,0.4835123404712639,0.48345336910747855,1,0,1,0,1,0,11.673314281406272,0.0007346340305790106,50.889998565304595,1,0,1,0,0,5,4,0,
2025-08-10T19:46:45,PEPUSD_otc,60,none,63.75757575757576,84.2996632996633,0,0,1.2522123503499863e-05,1.2470286661009706e-05,1,0,1,0,0,1,10.879057556241865,9.033956036815774e-08,39.87059767902151,0,1,1,0,0,3,6,0,
2025-08-10T19:46:46,SHIUSD_otc,60,none,36.13756613756604,27.804232804232697,0,0,1.374556694436062e-05,1.381873428875397e-05,0,1,0,0,1,0,47.605586850822654,1.0188781173321403e-07,73.19387615662129,1,0,1,0,0,6,3,0,
2025-08-10T19:46:48,SOLUSD_otc,60,none,80.13247769138535,84.15988060036727,0,0,182.2649990853784,182.35065012796187,0,1,0,0,1,0,16.32761858750965,0.5376733703588129,49.90342796397991,1,0,1,0,0,5,3,0,
2025-08-10T19:46:49,TIAUSD_otc,60,none,82.98887737911421,91.6742293977992,0,0,1.8405599063135019,1.8405415918656054,1,0,0,0,0,1,14.123286679219401,0.00023846987095324583,49.02240125705143,0,1,1,0,0,5,3,0,
2025-08-10T19:46:50,TONUSD_otc,60,none,50.00896482624054,58.530120058359245,0,0,3.0648544656545043,3.055462759817647,1,0,0,0,0,1,25.32975522524621,0.03834029518768454,36.637885652011995,0,1,1,0,0,4,6,0,
2025-08-10T19:46:51,TRUUSD_otc,60,none,38.479489069024964,37.48008752502192,0,0,9.146183189833454,9.13564437835102,0,0,1,1,0,1,21.923508629331305,0.05305545854705458,45.394324782277025,1,0,1,0,0,6,8,0,
2025-08-10T19:46:52,USDARS_otc,60,none,66.36811081639323,81.50804976088185,0,0,1346.0355391356995,1345.9727972143578,1,0,0,0,0,1,9.955324467901537,0.28903589521139406,43.83676085294816,0,1,1,0,0,2,5,0,
2025-08-10T19:46:53,USDCHF_otc,60,none,40.24539517838625,40.34390307350521,0,0,0.8044953839833574,0.8045540049417627,0,1,0,0,0,1,16.331629200630736,0.0002858244085357835,48.38771454219027,1,0,1,0,0,5,4,0,
2025-08-10T19:46:54,USDCOP_otc,60,none,51.61177655718301,63.309882530653965,0,0,4046.7540137537403,4046.7376426006504,0,0,1,0,0,1,15.985780190686754,0.3229351839647941,41.658134922752744,0,1,1,0,0,4,7,0,
2025-08-10T19:46:55,USDEGP_otc,60,none,44.52674897118691,51.138545953374184,0,0,51.097235559702746,51.09632627763638,1,0,0,0,0,1,23.100313442120004,0.0025616394257092045,37.73469183250379,0,1,1,0,0,4,7,0,
2025-08-10T19:46:57,USDINR_otc,60,none,86.88163253915246,83.60533925819203,0,0,91.04326958220693,91.04642458896826,0,1,0,0,1,0,15.786960392257484,0.005953899346007769,61.66406404419571,1,0,1,0,0,5,3,0,
2025-08-10T19:46:58,USDJPY_otc,60,none,80.96368715083693,86.86199715067916,0,0,148.83927095221125,148.8673123774001,0,1,0,0,1,0,15.410053835005426,0.05589769803221061,59.3100064246098,1,0,1,0,0,4,3,0,
2025-08-10T19:46:59,USDJPY_otc,60,none,80.96368715083693,86.86199715067916,0,0,148.83927095221125,148.8673123774001,0,1,0,0,1,0,15.410053835005426,0.05589769803221061,59.3100064246098,1,0,1,0,0,4,3,0,
2025-08-10T19:47:00,USDMXN_otc,60,none,37.481233914779146,16.76084624079678,0,0,19.891795270741742,19.89257958194392,0,1,0,0,1,0,35.07930519471195,0.0005473600331291668,75.72532565266204,1,0,1,0,0,8,3,0,
2025-08-10T19:47:02,USDTRY_otc,60,none,32.45731652812101,32.99322768350448,0,0,40.73278160582065,40.73003371735029,1,0,0,0,0,1,12.469328291591381,0.006536960808876495,46.12628213722292,0,1,1,0,0,3,5,0,
2025-08-10T19:47:04,XAGUSD_otc,60,none,79.10277616372048,69.2365720329305,0,0,38.29404843867735,38.300766201783574,0,1,0,0,1,0,14.080111630802831,0.006453724288951422,61.4408783231848,0,1,1,0,0,5,4,0,
2025-08-10T19:47:05,XAUUSD_otc,60,none,74.78457444449975,75.94832357443978,0,1,3399.3660929467246,3399.391052081796,0,1,0,0,1,0,19.343287730402547,0.05514303125268102,62.370881789943276,1,0,1,0,0,4,5,0,
2025-08-10T19:47:07,XRPUSD_otc,60,none,9.49128369781565,6.953681110012337,0,0,3.845535194372116,3.839564728217577,1,0,0,0,0,1,22.647930296662814,0.011491892083995531,34.9084465842445,0,1,1,0,0,4,6,0,
2025-08-10T19:47:08,ZECUSD_otc,60,none,6.146680118218522,5.795193942977503,0,0,73.31175182461764,72.97652426294648,1,0,0,0,0,1,16.606643111609817,0.5334498267658352,39.51431395528763,0,1,1,0,0,3,6,0,
2025-08-10T19:47:11,APTUSD_otc,60,none,82.16347965940265,79.63774184196951,0,1,4.996248122539264,5.011795132111803,0,1,0,0,1,0,13.993869246843287,0.024472685960619103,56.957379206612806,1,0,1,0,0,5,5,0,
2025-08-10T19:47:12,ATOUSD_otc,60,none,63.85778275475953,57.4911667101303,0,0,6.011692536786606,6.032458469409735,0,1,0,0,1,0,13.081895557335285,0.023078549532316767,59.22945544755983,1,0,1,0,0,6,3,0,
2025-08-10T19:47:13,AUDCHF_otc,60,none,65.60015322465794,68.37362733571139,0,0,0.5304510216307393,0.5303442382115328,1,0,0,0,0,1,17.10009959439408,0.00035416805701845184,46.46919503072185,0,1,1,0,0,2,6,0,
2025-08-10T19:47:14,AUDNZD_otc,60,none,66.63467002972911,78.91588381139678,0,0,1.1421033011116715,1.1416512135214907,0,0,1,0,1,0,20.631093035098754,0.001250519344479815,50.094138858491725,1,0,1,0,0,5,7,0,
2025-08-10T19:47:15,AVAUSD_otc,60,none,55.87163020937879,76.7676677653646,0,0,24.069614740431334,24.03231475462963,1,0,0,0,0,1,21.336367252333428,0.037242106866866145,27.698863089927485,1,0,1,0,0,5,7,0,
2025-08-10T19:47:17,AXSUSD_otc,60,none,68.68631518102879,75.12930523535864,0,1,2.6336605605388144,2.6321113322008807,1,0,1,0,0,1,14.916252422375342,0.00450315413829201,43.74312298939248,0,1,1,0,0,3,9,0,
2025-08-10T19:47:18,BCHUSD_otc,60,none,43.9824776670175,30.901513866629028,0,0,577.357540763189,577.9707326314114,0,1,0,0,1,0,14.168048307792821,0.718632978068866,56.42383980380254,0,1,1,0,0,4,4,0,
2025-08-10T19:47:19,BEAUSD_otc,60,none,39.65323565323612,28.032560032560507,0,0,0.008309176622238757,0.008314778568085733,0,1,0,0,1,0,22.132179688829233,3.5881852137613365e-05,58.303548105898834,1,0,1,0,0,7,3,0,
2025-08-10T19:47:20,BNBUSD_otc,60,none,74.38800587259125,77.20540314560344,0,0,796.0977965382326,796.7583847535858,0,1,0,1,1,0,43.70212485473025,1.0072988852781226,65.91771991183504,1,0,1,0,0,7,5,0,
2025-08-10T19:47:21,BRLUSD_otc,60,none,91.69172730351126,89.94425357887962,0,0,0.18833325379090365,0.188574995405444,0,1,0,0,1,0,23.373174792222475,0.00041769139852331204,63.5703660823717,1,0,1,0,0,5,5,0,
2025-08-10T19:47:22,CADJPY_otc,60,none,11.055529136644646,8.609342748689162,1,0,106.82642899134862,106.79737763738059,1,0,0,0,0,1,17.379166454634408,0.05378921385331813,37.75154810855633,0,1,1,0,1,5,5,0,
2025-08-10T19:47:23,DASUSD_otc,60,none,49.00772430184228,48.68884927708505,0,0,23.3215037657646,23.316063270384994,1,0,1,0,0,1,27.388224755249333,0.03357085742640857,43.28401816016409,0,1,1,0,0,6,6,0,
2025-08-10T19:47:24,ETHUSD_otc,60,none,55.726487127366376,36.09116499272345,0,0,3898.44798656108,3899.027724979926,0,1,0,0,1,0,33.409312351447234,1.5718830759214364,66.7634878615525,1,0,1,0,0,8,4,0,
2025-08-10T19:47:25,EURCHF_otc,60,none,92.85335285344712,89.85194774437825,0,1,0.9346454121612056,0.9351064998397881,0,0,1,1,1,0,36.5648536200621,0.0008396242595418037,70.02403422703824,1,0,1,0,0,9,7,0,
2025-08-10T19:47:26,EURGBP_otc,60,none,45.535714285713766,27.785001541068727,0,0,0.84970669833936,0.8500031437311183,0,1,0,0,1,0,22.06010902512233,0.00039554798539062516,69.70984780433606,1,0,1,0,0,8,4,0,
2025-08-10T19:47:27,EURJPY_otc,60,none,35.16363607868635,21.62811988616629,0,0,172.05908551264312,172.07114826375428,0,1,0,1,1,0,18.45589757854957,0.02664486083626442,58.68547630605428,0,1,1,0,0,6,4,0,
2025-08-10T19:47:29,EURSGD_otc,60,none,36.11111111111796,26.17845117843495,0,0,1.4963567276893865,1.496354756212063,0,0,1,0,1,0,16.029347956261937,1.3269221542357328e-05,52.13216605982541,1,0,1,0,0,5,4,0,
2025-08-10T19:47:30,EURUSD_otc,60,none,68.1118505074919,69.59492572862906,0,0,1.1689233738355485,1.1692091122790529,0,1,0,0,1,0,19.320216754260507,0.0004289029358313421,58.72556579048455,0,1,1,0,0,4,4,0,
2025-08-10T19:47:32,FLOUSD_otc,60,none,70.57111233125023,84.4112682766689,0,0,0.00011720275137288663,0.00011716873237959852,1,0,0,0,0,1,27.40968427984427,9.849592079408154e-08,42.16224531564443,0,1,1,0,0,3,6,0,
2025-08-10T19:47:33,GALUSD_otc,60,none,18.89692250648867,20.178284513657143,0,0,0.18828078286948619,0.1868917909155076,1,0,1,0,0,1,12.513183969480009,0.0033423719401876662,43.202718511726,1,0,1,0,0,5,5,0,
2025-08-10T19:47:34,GBPJPY_otc,60,none,50.01416655333591,49.562839057149375,0,0,199.17163332349693,199.18796129212245,0,0,0,1,0,1,23.0504733004631,0.07345809206000742,47.831840491574056,0,1,1,0,0,6,6,0,
2025-08-10T19:47:35,GBPNZD_otc,60,none,81.39372663962773,80.16525415140217,0,0,1.8888347038548408,1.8896788971944647,0,1,0,0,1,0,19.28254159388917,0.0016673418711908767,61.69787026553009,0,1,1,0,0,5,4,0,
2025-08-10T19:47:36,INTC_otc,60,none,61.90468747551273,49.13393674926764,0,0,22.1059603196691,22.127059200692102,0,1,0,0,1,0,25.430896991335967,0.06188540116620011,62.87609552117683,0,1,1,0,0,5,5,0,
2025-08-10T19:47:37,JNJ_otc,60,none,46.443089430895874,35.556787386056556,0,0,168.42496435060144,168.4513900363612,0,1,0,1,1,0,16.670075858406523,0.05704249025917565,61.46917735707939,0,1,1,0,0,6,5,0,
2025-08-10T19:47:38,LINUSD_otc,60,none,29.256693606025397,15.824582623196884,0,0,18.999613229816955,19.006596990686326,0,1,0,0,1,0,34.320451429343,0.03241476621748756,66.58637535747319,1,0,1,0,0,6,3,0,
2025-08-10T19:47:40,MELUSD_otc,60,none,26.248313090418822,17.948717948718393,0,0,0.2602999824871162,0.2604153163420433,0,1,0,1,0,1,23.060585903294687,0.0005187357840964483,45.6451042741365,0,1,1,0,0,6,5,0,
2025-08-10T19:47:41,NZDCAD_otc,60,none,64.49015635551437,68.12522455543437,0,1,0.8196098066094376,0.8197822311129584,0,1,0,0,1,0,22.384305612029042,0.0007204253377616068,63.92497080162776,1,0,1,0,0,6,6,0,
2025-08-10T19:47:42,NZDCHF_otc,60,none,74.26368057681184,86.77711994210313,0,0,0.4833717553534479,0.48311778970249286,1,0,0,0,0,1,11.959204732395746,0.0007343029994519971,46.524540588435265,1,0,1,0,0,3,6,0,
2025-08-10T19:47:43,PEPUSD_otc,60,none,61.79653679653685,82.48436748436754,0,0,1.2496592627624898e-05,1.2436762220336568e-05,1,0,0,0,0,1,11.461944733721037,8.888673200196252e-08,38.04297449460219,0,1,1,0,0,2,6,0,
2025-08-10T19:47:44,SHIUSD_otc,60,none,46.62485065710869,39.61569095977691,0,0,1.3769175208270465e-05,1.3832911429584656e-05,0,1,0,0,1,0,48.55720734275892,9.961011120043105e-08,74.30379636605166,1,0,1,0,0,7,4,0,
2025-08-10T19:47:45,SOLUSD_otc,60,none,87.68518518518567,80.5661143599744,0,0,182.4012493140338,182.6568833759873,0,1,0,0,1,0,16.122089404079016,0.5335538419506689,54.87941850546373,1,0,1,0,0,6,3,0,
2025-08-10T19:47:46,TIAUSD_otc,60,none,78.7568902899833,90.52057795334757,0,0,1.8405399297351264,1.8405005306218685,1,0,0,0,0,1,13.14094923867549,0.00023572202742438698,46.61584273565906,0,1,1,0,0,2,6,0,
2025-08-10T19:47:47,TONUSD_otc,60,none,47.028423772609734,56.847545219638214,0,0,3.0493908492408783,3.0204875866058822,1,0,0,0,0,1,25.790991004655837,0.03988741805908643,30.5363573094738,0,1,1,0,0,4,8,0,
2025-08-10T19:48:04,TRUUSD_otc,60,none,37.546057479735175,37.64817444293383,0,0,9.141637392375092,9.130548126117008,1,0,1,0,0,1,20.918072355570832,0.05162292490220643,47.03566843395094,0,1,1,0,0,5,5,0,
2025-08-10T19:48:05,USDARS_otc,60,none,74.30870572236897,84.14346355712327,0,0,1346.076865763831,1346.145866357151,0,0,0,1,0,1,9.683284524468778,0.2899340183778853,49.711823449139224,0,1,1,0,0,5,5,0,
2025-08-10T19:48:06,USDBDT_otc,60,none,9.07914594560907,8.320063014026031,0,0,126.32164130880793,126.30296080536364,1,0,0,0,0,1,39.138596250820335,0.04607139900752579,32.78895652585916,0,1,1,0,0,4,7,0,
2025-08-10T19:48:07,USDCOP_otc,60,none,76.81115181114858,77.50356769344667,0,0,4046.723507736479,4046.6886269556276,1,0,0,0,0,1,14.304219900849276,0.3080920818845179,41.96578452631721,0,1,1,0,0,2,6,0,
2025-08-10T19:48:09,USDEGP_otc,60,none,33.939393939393554,42.325980897424934,0,0,51.0963137523328,51.09521403084849,1,0,0,0,0,1,25.238420209799994,0.002489883111987736,34.66996281750551,0,1,1,0,0,4,6,0,
2025-08-10T19:48:10,USDINR_otc,60,none,78.36104302600607,71.13085578793356,0,0,91.0462516399914,91.04964717655203,0,1,0,0,1,0,17.61335462890264,0.005912290501463962,64.46218388239765,1,0,1,0,0,4,3,0,
